Stop Name,Latitude,Longitude
Muringoor Stop,10.28401285,76.34307488
Mudrakaadu,10.10034055,76.38422005
Valamboor Ambalam,10.02175982,76.47496803
Poyya,10.2132627,76.23157826
Poothrikka Thazhe,9.953284663,76.45341509
Kuthappady,9.983105974,76.31269754
Moonani Or Court Complex,9.711484672,76.69884589
Bible College,10.03063147,76.37565184
Velya Karottu Kunnu Nerappu,9.862031662,76.52459359
Palachuvadu,9.866286391,76.50793413
Kaarukkavu Or Maneed,9.892588282,76.46243397
Nm Junction,9.901653648,76.32159799
Kottuvally Pally Or Sebastians Church,10.1038989,76.2493632
Mambra Pally,10.23003679,76.3498319
Peenappady Or Ymca Maneed,9.906781886,76.46177152
Ksrtc Bus Stop,10.59566448,76.0369943
Dairy Pady,10.16113803,76.47313259
Kingini Mattam Paalam,9.957188821,76.47081222
Ramamangalam Hospital Junction Or Ramamangalam Aashupathry Padi,9.944169394,76.49117804
Arookutty,9.870149637,76.32351661
Paravur Market Bus Stop,10.15008379,76.22064291
Canal Pady,9.988373585,76.42357087
Ambalapady,10.15948275,76.28579775
Kavattupadi,10.17570964,76.35870532
Pallipuram,9.755648496,76.35332451
Nicolas,9.828016034,76.30994597
Padathikkara Stop,10.00027037,76.39375642
Cheranalloor Signal,10.06092685,76.28899595
Thykkavu,10.03637222,76.31435188
Pashnithod Palam,9.91337009,76.28284866
Fisherman Line Or Gap,10.16419091,76.17060707
Konthuruthy,9.941509058,76.30149613
Pipeline,10.03333442,76.32550276
Akanad,10.15012559,76.50665009
Amalagiri,9.648314284,76.53355509
Millumpady,9.837279017,76.61652653
Kunnuparambu,9.811232695,76.34252199
Perumpadanna,10.14376834,76.21663721
Colony Junction Or Surya Tv,10.01329078,76.3303013
Cusat,10.04632183,76.33725457
Millupadi,10.09867639,76.31808023
Cms,9.904847601,76.2560833
Mandapam,9.703689985,76.33885315
Federal Park,9.997792586,76.31858165
Kolencherry Kavala,10.18884238,76.44777045
Cmfri,9.988474435,76.27147087
Paruthichuvadu Bridge Or Paruthichuvadu Palam,10.15314736,76.42656667
Chulli,9.613933409,76.30138571
Pambaimoola,9.912035456,76.29374983
Neerppara,9.825154813,76.42942132
Ithipuzha Or Ks Managalam,9.786427082,76.39484438
Chondanthuruth,10.167596,76.3317783
Kochupally Junction,9.834829706,76.30945395
Fisheries Or Shapumpadi,9.779059945,76.36081785
Odapuzhi Paalam,9.542172843,76.31276635
Mythri Bus Stop,9.912780059,76.40830547
Meempara,9.958245437,76.4427053
Panditji,9.916743779,76.30540872
Pottayil Bus Stop,9.962465055,76.34146636
Thangal Padi,10.56922457,76.02938778
Punnayam Canal Paalam,10.10470905,76.54757965
Kelasuram,9.710565762,76.33698701
Sthanardhi Mukku,9.87990854,76.39214014
Thrikkakkara Temple,10.03442987,76.32967276
Munnoorpilly Thazham,10.28464714,76.42035292
Kottatal,10.1702525,76.24141797
Akaashavani,10.10500237,76.47545421
Kuttamasserry,10.11906781,76.39147493
Aniyal Bazar Bus Stop,10.07915927,76.21047345
Aincombu,9.777310936,76.69450854
Punnyam Kavala,10.12241607,76.54725768
Kuzhivelipady,10.05107983,76.3714284
Kuthiyathodu,9.79625821,76.31579633
Sndp Junction Or Transformer Stop,9.870809231,76.42347229
Panambukadu,10.00043079,76.24625251
Pooppanakkunnu,9.8763964,76.28869349
Mouris Junction,10.00581868,76.22004457
Maalikapady,9.839389376,76.29616215
Tcc,10.07404679,76.30357059
karikkal ambalam,10.02794965,76.50919277
Paruthichuvadu,9.993966952,76.22462536
Mukkanoor Hospital Junction,10.2212849,76.41301586
Vazhachal,10.24824956,76.38634846
Karinkkal Chira Bhaagam,9.857419782,76.49062293
St Joseph Church,9.896659018,76.28408788
Parakandam,10.2270457,76.38658946
Puliparambu Road,10.21612007,76.25326251
Periyar Porters,10.11788831,76.40566827
Kotuvilly Kad,10.18236605,76.18946585
Puthiya Road,10.10378347,76.29453425
Kakkad Stop,9.894344489,76.48538347
Kinikkavala,10.16107326,76.47234833
Mangattukara,10.2159541,76.37187203
Kunnapilli Shapumpadi,9.818088536,76.49183977
Reshankada,10.10238711,76.28877131
Edathala Panchayath,10.07200108,76.38141083
Mazhuvannoor Road,10.01710641,76.48114451
Karamolapeediya,9.987140376,76.4700943
Parekkatti Kavala,9.962939858,76.48011818
Valamboor Government School,10.02502574,76.47323787
Td High School,9.769246791,76.30860393
Santhigiri Bus Stop,10.06697428,76.35187092
Kalady Town Towards Perumbavoor,10.16467394,76.43967427
Pattanakkad School,9.729299195,76.3189225
School Or Hospital,10.25725214,76.52428234
Krishi Bhavan Or Pallipuram,9.769038886,76.36213653
Post Office Thirunellur,9.714103257,76.35893209
Aashupatri Stop Or Vyapara Bhavan,10.06991142,76.27592209
Cherai Bridge Stop,10.14076269,76.20284101
Appolo Junction,9.86298193,76.51457332
Punnachuvadu,9.72949536,76.36178803
Tripunithura Stand,9.9430625,76.34642578
Ferry Junction,9.721830063,76.35300542
Bhadani Padi,9.979198522,76.51532779
Intuc,9.927115188,76.31758595
Edathuruth,10.13029428,76.54655691
Payappar,9.74126267,76.69001905
Cusat Junction,10.0457829,76.32324212
Mayiladumkunnu,10.03655184,76.41985215
Kuzhikaatumoola Or Kuzhikaatumoola Pally,10.01546789,76.35449877
Chengada Valavu,9.7033178,76.35634266
Itc Or School,10.22334339,76.4132584
Neethu Stores Stop Or Palisherry Or Palussery,10.27020989,76.41010865
Cheruvype Junction,10.11343096,76.20171167
Assisi Madam,10.23106595,76.39105313
Kunnappilly School,10.30146868,76.3939862
Pachullapady,10.089789,76.56584578
Appanchira,9.774324094,76.4758619
Vadakkampilly Kavala,10.1911083,76.5258321
Shapum Pady,10.18072816,76.41409732
Kannadi Kadavu,9.949990807,76.31828203
Chethimattom,9.77622664,76.61287968
Pezhakappily,10.01808462,76.56395887
Hyundai Stop,10.14283004,76.35297378
Thalappara,9.790507854,76.46008032
Hindalco Or Iac,10.07913265,76.32751783
Pallikavala,9.696306379,76.34712818
Compara Junction,9.987400426,76.27666002
Padom Bus Stop,10.01890182,76.2872498
Ire,10.08046553,76.29657228
Edavoor Ashan Kavala,10.16778146,76.46884823
North Court Junction,10.30697588,76.33424508
Chellanam,9.790965539,76.27783812
Poothotta Puthen Kaavu,9.852111974,76.38517795
Shappu Padi,10.08467077,76.2690184
Perumbi,10.25847729,76.36387951
Kochin Refinery,9.969420378,76.3787068
Chattupaara,10.23529349,76.45075233
Shapumpady,10.18993118,76.33432595
Kailasam,9.814156553,76.29967612
Priyadarshini Bus Stop,9.868929072,76.29090681
Aduvassery,10.15604895,76.31963058
Ettumanoor,9.671263576,76.55812257
Nayarambalam Fish Market,10.06619271,76.2129162
Kacheripady Junction,9.913999742,76.2765429
Ali Peedika,10.05031713,76.35391535
Thekkum Mala,9.929333927,76.66764091
A  P Varkey Hospital Stop,9.884886155,76.44790315
Bank Junction,10.18924899,76.38518293
Union Kavala,10.16338416,76.44810661
Thuruth Or Kalangu Junction,10.12517327,76.37694603
Chech Post,10.23901884,76.50526445
Kunnakaal Road,10.00434662,76.53383944
Chathayam,9.855502145,76.29350369
Convent  School,9.710626925,76.28808227
Kavumpady,10.16568593,76.45726259
Vayanasala,10.0148442,76.28547649
Thumpoly Palli,9.520321999,76.31861517
Achinagam,9.655345692,76.42561778
Town Little Flower,10.1918975,76.38788672
School Pady,10.07556256,76.3575266
Vai Pady,10.03974425,76.30078647
Avt Junction,10.02855593,76.49897201
Post Office,10.16695133,76.19263122
Idukki Junction,10.08393295,76.31438358
Akshaya Stop,9.75847217,76.28327708
Ezhupunna South Sndp,9.811211909,76.30044373
Society Padi,10.03870501,76.54037562
Puthenkurishu Velya Palli,9.969276746,76.42607844
Silpi  Theatre,10.21546499,76.20181855
Cpt Junction Or Halt Busstop,9.935819441,76.27128096
Livipuram,9.99980948,76.26349924
Irumpanam Or Puthiya Road,9.958162923,76.35837951
Thiruvankulam Panchayath,9.946058756,76.36803039
Adichily Pulinchode,10.28881874,76.40702426
Comapanypeedika Bus Stop,10.00075682,76.23479604
Mannanal Junction,9.772110012,76.61980902
Sabine Hospital,10.01396255,76.56685641
Valiya Canal,9.986904891,76.45044144
Ammanchery,9.642808171,76.53392485
Manachery,9.921603445,76.25050977
St Joseph Kappela,10.20043699,76.49797441
Attupuram kurishu,10.17748627,76.30339013
L P School Stop,10.15498735,76.27986849
Veli Bus Stop,9.94867386,76.24485656
Paalam Stop Or Anjaam Mile,10.02676858,76.44610359
Veliyathaamparambu Bus Stop,10.05678462,76.21507408
Mudakkuzha Kavala,10.12443987,76.52630925
Kollara,10.15623309,76.30838578
Athani,10.11678874,76.25734671
Kunnumpuram Junction,9.964034341,76.24563377
vadavukod puthan kurishu,9.983818871,76.3952136
Akaparambu,10.15906943,76.38069935
Chettikunn Junction,10.23716176,76.34373282
Pulida Chodu,9.989342925,76.47189608
Chitrapuzha,9.959319295,76.36730165
Pallypady,10.06920798,76.60685332
Prathiba Stop,9.763053161,76.28231728
Appam Thookki Kavala Or Christhuraj Junction,9.714205152,76.29719425
Company Kadavu Or Aarattu Kadavu,10.14974893,76.17594316
Nayarangadi,10.30952839,76.37701853
Vettikkattumukku,9.80435968,76.45343138
Thennika,9.980915764,76.48233414
Omanapuzha Palli,9.539613047,76.31384265
Pachamukku Junction,10.07289268,76.288184
Kadavantra Police Station,9.970225994,76.29667978
Canal Kavala,10.07371117,76.48318386
airport,10.15948567,76.39023532
Chittoor Temple Bus Stop,10.03319183,76.27410522
Aalamthuruthu,10.16414226,76.20681172
Kodussery Junction,10.19453992,76.34775034
Millumpady,10.1719053,76.45102059
Society Pady,10.01273378,76.52367894
Kinar Stop,10.23364346,76.26123739
Thoppumpady Bus Stop,9.937411423,76.26385407
Kuzhupally Or Edavanakad,10.10421075,76.20389214
Arthunkkal Palli,9.660706748,76.29927722
Thaluk Hospital,9.942154776,76.34623893
Old But Stand Or Railway Station,10.10769571,76.35721705
Lallam Bridge Or Kunnamma Tower,9.713533878,76.6875538
Pachamukku Junction,10.072906,76.28822458
Pallikkavala,10.10893552,76.45828888
Esi Or Mudiyoorkkara,9.640840759,76.5322292
Panchayath Stop,9.907550821,76.44513259
Town Little Flower,10.19213481,76.38686016
Aippuram,9.998586651,76.48083304
Post Office Stop,10.15414963,76.49300478
Vellarapilly Or Thiruviranikkulam Ambalam Stop,10.11984845,76.41832208
Society Padi,9.97714486,76.47181785
Convent Road Junction,10.04583443,76.2207272
Anjumuri,9.980600435,76.31336489
Plavinchuvad,10.27300074,76.37566781
Power House,9.963223304,76.31917378
Kothaparambu,10.24412785,76.1903334
Toll Junction,9.796339014,76.39936311
Ponevazhi Bus Stop,10.03048001,76.29727891
Palaykkamattam Or Chapel Junction,9.949151745,76.46998866
Thottuva,10.18601303,76.48763638
Valav,10.11781482,76.31933001
P O,9.9794975,76.58119141
Kollakkood Kavala,10.23081245,76.46998681
Surya,9.843089062,76.53550856
Jayanthi Junction,9.868160718,76.50373282
Ullala Palli,9.718791201,76.41658964
Chittor Dhyanakendram Or Shap Pady,10.03759673,76.27511429
Medical College,10.05481288,76.35513273
Eramalloor Junction,9.825242335,76.31060083
Edayar Industrial Estate Bus Stop,10.08382184,76.31399895
Kasba Or Kasba Police Station,9.988690032,76.28244711
Perummuzhi Junction,9.975818483,76.50416629
Kakkanad Stand,10.0206325,76.34337891
Kappalanndimukku,9.942901034,76.29891646
Puthumana Estate Or Katting Colony,10.27864927,76.43276028
Thottakam,10.19097368,76.4390561
Soorya,9.689096008,76.29087752
Muringoor Junction,10.28418199,76.34328681
Karattupallikkara Stop,10.12293091,76.48918106
Yordhanapuram,10.19425781,76.4307414
Punnyam Kavala,10.12258539,76.54711217
Pallithodu Beach Or Road Mukk,9.775710608,76.28049553
Anavizhungi,10.39071723,76.11846403
Pddp Jn,10.00909324,76.41678589
Kadavanthara Junction,9.963131949,76.27896394
Perumpilly Stop,10.03560463,76.22050086
Shap Pady,10.16197415,76.3965375
Padmashi Kavala,9.743069196,76.31865598
Shanmugan Kavala,10.19665197,76.47935467
Ranga Kala,9.991148946,76.22709001
Ambalapady,10.1651191,76.46585779
Thorappu Bus Stop,10.06389534,76.36233088
Thungaali,10.15064118,76.54232521
sndp,9.871200382,76.29033025
Enjakkal Temple Stop,9.94095779,76.33199828
Pallipady,10.21851121,76.49696408
Vaidyashala Bus Stop Or Ashupathripadi,10.11363268,76.50565012
Melambara,9.703805953,76.74460167
Railway Station,9.946836742,76.35341777
Bhagavathy Kshethram,10.14120747,76.18809773
East Nagar Junction,10.18873978,76.3929083
Puthiyapalam Or Vaduthala,9.850064707,76.32803388
Colony Kavala,9.921091778,76.6812521
Arthunkkal Bypass,9.687169325,76.3308375
Valiya Canal,9.986872532,76.45068083
Aspin Wall,9.967867539,76.24682157
Kokkers,9.959107474,76.24258871
Milma Junction,10.06255345,76.42416952
Thrichattukulam North Or North Stop,9.841571074,76.33111568
Ksrtc Bus Stop,10.5956859,76.03700939
Aramanapadi,9.98248448,76.57875971
Thumpoly Junction,9.521928286,76.32762688
Kuzhupilly Palli Aashupathry Or Medical Trust Hospital Stop,10.11523867,76.20110474
Anchaam Kallu,10.51670283,76.05403677
Geethanjali Or Kuruppumpady,10.1127072,76.51607255
Post Office Junction,10.13364476,76.4449119
Tower,10.15844562,76.20472433
Nayarambalam Bus Stop,10.07210779,76.2118269
Kottamury,10.27926755,76.34397188
Arakkakadavu Paalam,9.992332605,76.32731425
Puthiyaroad,9.954257865,76.30240358
Cherukunnam Companyppadi,10.10461075,76.53806652
Padivatton Bus Stop Or Alinchuvadu Junction,10.00666689,76.31551534
School Padi,10.2100442,76.45308203
Pulinchuvadu Junction,10.00517477,76.57067876
Arthunkkal Bypass,9.687082735,76.33084387
Kunatheri Valav,10.16517465,76.24483721
Aroor Temple,9.866320686,76.30529399
Lourde Hospital,10.00655443,76.27825865
Cochin Shipyard Gate,9.957551129,76.2896621
Panchayath Kinar,10.23005235,76.36133247
Katambilly,10.24554375,76.4194002
Valiyanad,9.870541464,76.45180874
Olippuram,9.846313221,76.43792011
Pookkattupady,10.05924292,76.395453
Kuzhivelipady,10.04913964,76.37196116
Ammanchery,9.642788864,76.53390227
Desom Kadavu,10.12591338,76.35146375
Wirobs,10.06210595,76.39527299
Kochu Edapady,9.711552517,76.70808464
Thalayolaparambu,9.785147974,76.44281802
Kayyirickal Stop,9.82625242,76.48037777
Puliyanam GHSS School,10.20346814,76.35460774
Canal Stop,10.1245406,76.44717866
Vadakkum Puram,10.17913687,76.22618273
Radio Kavala,10.17283389,76.45398138
Thattathumala,9.942474151,76.44549087
Shapumpadi,10.07189671,76.48727579
Kizhakkambalam,10.03710357,76.40706181
Manakkatazham,10.02757149,76.46084463
Vedimara,10.14873499,76.24410973
Paarayikavala,9.821799857,76.29846297
Nalam Mile,10.08958288,76.39696116
Kunjithai,10.16639196,76.18748071
Manakapadi Stop,9.825485303,76.48445364
Koothattukulam Private Bus Stand,9.880887452,76.34822481
Janatha Junction,10.15663841,76.18741189
Pipeline Junction,10.00517373,76.31342099
Ice Plant,10.17704292,76.18006742
Colony Pady,10.23072915,76.3566172
OEN Bus Stop,9.960995939,76.32179126
Shaapumpadi,9.903040436,76.3152802
Nayathod School,10.16859542,76.39840184
Puthya Kavu,10.29418214,76.15493413
Kannattu Kavala,9.783577302,76.30421727
Vayalar Bridge,9.699759214,76.33787384
Elanji Kurishu Palli,9.832850373,76.5428227
Maliyakkppady,9.970873434,76.80694878
Murikkanad,9.814155497,76.63995596
Kannimattom,10.0000525,76.41021484
Petta,9.95020123,76.33141009
Velankanni Palli,9.832173357,76.27066132
Puthan Veedu,9.735100041,76.66021842
Pongam,10.23420105,76.40656925
Thadikkakadavu,10.15619461,76.32295914
Anjilichuvadu Bus Stop,10.04863104,76.44823769
Kalyani Mukku,9.868942862,76.41985137
Alukal Bazar,9.80850729,76.35288216
Aspatrypady,9.909335745,76.51987385
Sn Puram,10.27704456,76.17116495
Member Padi,10.00083853,76.37861174
NKN Hospital,9.858755202,76.29278486
Cochin Port Junction,9.935347071,76.27139373
Panchayath,9.970158493,76.42121182
Thandekkad,10.09778278,76.45252231
Saudi Palli Or Beach Road  Stop,9.928849297,76.24813802
Odakkali Junction,10.09448255,76.55785359
Sreenarayan Puram,9.831931058,76.29775499
Vayanashala,10.01409957,76.26004397
Kokkunnu,10.23668953,76.4216623
State Bank,9.683865144,76.42023389
Angamaly Or Angamaly Town Or Mc Road Bus Stand,10.19177267,76.38799691
Kuthiyathod Kizhake Pally,10.17253184,76.29629706
Holy Grace Bus Stop,10.23294813,76.28053542
Panakkal,9.71490898,76.28796245
Sunrise Hospital,10.02488675,76.33815545
Vaidhyanpadi,9.920835789,76.54740478
Valavu Bus Stop,10.12380477,76.25247649
Soorya,9.689083124,76.29089193
Arayankavu,9.832447339,76.42409067
Samoohya Seva Sangham,10.14044919,76.18647634
Vanndipetta Junction,9.941804158,76.4105364
Puthan Nada Or Piravam,9.897354868,76.46277375
Convent Junction Or Sacred Heart Bus Stop,9.873468586,76.28967897
Kunnuparambu,9.811273331,76.3425344
Shappu,9.912334357,76.30583083
Therappadi Or Njaralloor Or Dhayarypadi,10.03384033,76.43021492
P T Jacob Road Junction,9.935791195,76.26141007
Puramthode,10.19685085,76.50467263
Paliyam Kavala,10.17240689,76.23355007
Post Office,10.11237094,76.36473003
Kaavil Nada Bus Stop,10.10672379,76.26197801
Amballoor Pallithazham,9.873233692,76.3952096
Kuruppanthara,9.739800761,76.51644737
Snehagiri,10.23155504,76.29221257
Susan Mable Thomas Smarakam,9.982427985,76.47004348
Chettukullam,9.796618775,76.59035637
Kuliranthode,10.26178762,76.48625716
Narakkal Bus Stop,10.04739149,76.21722437
Cherai Beach Junction,10.14315358,76.19216796
Block Kavala,9.998562359,76.56743359
Aruvapara,10.14249258,76.56932333
Vaarathodu Paalam,10.1781578,76.21475112
East Nada Or Elamkunnapuzha,10.03081549,76.23219045
Munthas,10.29311941,76.16127634
Punnakal Pallipuram,9.763661378,76.36188047
Vayanakod Valavu,10.04412378,76.35778211
Pally,10.04913919,76.30335701
Azheekkal Or Government School Vypin,9.975484868,76.24221933
Kurisupally,9.814515931,76.428761
Airport Junction Nagar Or Arikkal,10.18556942,76.39751527
ESI,9.986126624,76.39713407
Netoor Palli,9.9229375,76.31748647
Andippillikkavu Bus Stop,10.17808234,76.21094791
Ponjassery,10.09149095,76.44206516
Edakkattu Vayal Junction,9.867166823,76.43769255
Little Flower South Kalamassery Or Cusat,10.04903325,76.31902611
Kinar,10.20015971,76.54293762
Aalathoor,9.70245089,76.41901749
Nm Junction,9.901467643,76.32176183
Kali Kulangara,10.13219138,76.22783961
Kombanamury,9.8623625,76.323656
Chooramudi,10.16552664,76.5354693
Shappumpady,9.958263841,76.46388414
Kotuvilly Kad,10.18237669,76.1902135
Chathanad,10.0772575,76.24005971
Kottapuram,9.936645935,76.49790346
Infopark First Gate,10.0144579,76.36418572
Oberon Mall,10.0141697,76.31158769
Koonamaavu Bus Stop,10.06799153,76.34573807
Erachi Pura,10.15970123,76.17214853
8Th Block,10.25407948,76.51409447
Anchaam Kallu,10.51692172,76.05388992
Achappam Kavala Or Sunitha Pady,10.03071052,76.40809568
Shapumpady,10.01798094,76.35066237
